Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Clasificación
TABLETAS,720524031136,002301,OXCARBAZEPINA 300 MG X 30 TAB (LATTAN),9.5,0,9.5,235,2022-12-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7702057075422,001831,OXCARBAZEPINA 300MG X 20TAB MK,12,0,12,1,2023-11-30 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591585110930,004109,OXIMETAZOLINA (NASIN 0.05%) 0.5 MG / ML SOL NASAL AD 15ML (LETI),2.45,0,2.45,50,2025-11-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591020007511,003613,OXIMETAZOLINA CLORHIDRATO 0.025% SOL NASAL PED (GENCER),2.95,0,2.95,93,2023-10-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,OXITOCINABALAXI,000968,OXITOCINA 10UI/ML I.M/I.V AMP (BALAXI),0.4,0,0.4,20052,2024-05-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7800061355209,000969,OXITOCINA 5 U.I/1ML I.V/I.M AMP BIOSANO,0.7,0,0.7,240,2023-04-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591020001519,000971,OXOLAMINA 50MG/5ML JBE ADUL 120ML GENCER,3.15,0,3.15,129,2025-04-01 00:00:00,,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7898158693228,004936,OXYDERME NISTATINA 100.000 UI / OXIDO DE ZINC 200MG 60GR CIFARMA,2.4,0,2.4,119,2023-10-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,8904177406271,002016,PANTOPRAZOL (LR) 40MG X 10 TAB JMW,1.5,0,1.5,412,2024-08-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8908003460482,002909,PANTOPRAZOL INY 40 MG (I/M. I/V) KMPLUS,1.1,0,1.1,150,2023-05-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8904187812956,002168,PANTOPRAZOL POLVO P/ INY LIOFILIZADO 40 MG (BIOMEDIC),1.59,0,1.59,618,2024-01-30 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7596347802566,002667,PANTOPRAZOL SODICO (GASTRO PLUS) 20 MG X 10 TAB (DPT),1.5,0,1.5,352,2022-12-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,75975330015891,003188,PANTOPRAZOL SOL INY 40 MG USO I.M/ I.V ZAKI,1.05,0,1.05,271,2023-05-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7591353699018,000975,PAÑAL SIEMPRESECO AD.TALLA G X 6,3.944,0,3.944,186,2024-05-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7597189000202,004812,PAPAYA FRUIT X 30 TABLETAS MASTICABLES (PHARMATECH),6.1,0,6.1,20,2024-02-28 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7898133130410,003014,PARACETAMOL (TYLEMAX) 200 MG / ML 15 ML SOL GOTAS PED (NATULAB),0.9,0,0.9,27,2022-10-10 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7750215074299,002004,PARACETAMOL 100MG/ML GOTAS 10ML PORTUGAL,2,0,2,144,2024-04-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,8904177406530,001927,PARACETAMOL 500MG X 10 TAB JMW,0.3,0,0.3,6526,2024-07-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,(01)18906101701589(9,001865,PARACETAMOL 500MG+CAFEINA 30MG (BOSKA)  X 10 TAB BALAXI,0.6,0,0.6,2191,2023-12-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7598252101079,000981,PARACETAMOL AMP 1 GR DISTRILAB 100 CC,2.95,0,2.95,202,,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7750215575819,002088,PARACETAMOL JBE 120MG / 5ML (PORTUGAL),3,0,3,35,2024-08-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,8906089281373,002589,PARACETAMOL SUSP ORAL 125 MG/ 5 ML 60 ML (JMW),2.25,0,2.25,317,2023-08-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,8906089281120,001916,PARACETAMOL/ IBUPROFENO/ CAFEINA X 10 TAB JMW,0.65,0,0.65,794,2024-06-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,8904330300217,005084,PARACETAMOL+TIOCOLCHICOSIDO 500MG / 4 MG X 10 TABLETAS JMW,3.65,0,3.65,390,2024-07-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7800061001359,000983,PARGEVERINA 5MG/1ML I.M/I.V AMP BIOSANO,1.1,0,1.1,141,2022-12-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,8904306502331,004425,PAROXETINA 20 MG (PRIS MAROX) X 10 TABLETAS (JAYWIN),1.4,0,1.4,506,2024-07-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7598677000353,003562,PAROXETINA 20 MG X 30 TAB (CAJA) CLEO,4.9,0,4.9,66,2024-07-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592946012788,004856,PASIFLORA JARABE 120 ML ARCO IRIS,3.1,0,3.1,12,2024-01-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592601303138,005244,PASOLAX (POLIETILENGLICOL) 100 GR SIEGFRIED,4.75,0,4.75,24,2024-03-31 00:00:00,,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7899470805900,004827,PASTA AL AGUA (MENTOLADA) 80 GR NATULAB,2.85,0,2.85,146,2023-12-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7501033959974,004397,PEDIALYTE  500ML (SUERO ORAL) SABOR COCO,4.1,0,4.1,45,2024-02-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7501033957413,004202,PEDIALYTE  500ML (SUERO ORAL) SABOR FRESA,4.1,0,4.1,69,2024-02-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7501033957369,004205,PEDIALYTE 500ML (SUERO ORAL CON ZINC) SABOR MANZANA,4.1,0,4.1,57,2024-02-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,652931974297,000987,PENICILINA 6.3.3 I.M AMP EL MORRO,0.5,0,0.5,347,2024-05-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,652931975713,000991,PENICILINA G BENZ  1.200.000 I.M AMP MORRO,0.55,0,0.55,863,2023-08-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707236123574,002507,PENICILINA G BENZATINICA 1.200.000 U.I VITALIS,0.7,0,0.7,451,2023-11-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7596347805420,004242,PENICILINA G BENZATINIZA 1.000.000 X 1 AMP DPT,0.35,0,0.35,263,2024-08-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7596347805437,004241,PENICILINA G BENZATINIZA 1.200.000 X1 AMP DPT,0.65,0,0.65,323,2024-08-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7596347805444,004243,PENICILINA G BENZATINIZA 2.400.000 X 1 AMP DPT,1.1,0,1.1,194,2024-08-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,652931974198,000992,PENICILINA G SODICA 1.000.000 U.IAMP MORRO,0.25,0,0.25,10,2024-05-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,652931975720,000990,PENICILINA G. BENZATINICA 2.400.000 U.I I.M. X 1 AMP MORRO,0.85,0,0.85,310,2024-05-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7598677000261,003563,PENTOXIFILINA 400 MG X 30 TAB (CAJA) CLEO,7.7,0,7.7,398,2024-06-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7592946168522,005211,PEPTOSAN (DESORDEN DIGESTIVO) X 90 CASULAS ARCO IRIS,4.6,0,4.6,12,2023-05-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,757817304455,001635,PEROXIDO DE BENZOILO GEL 15G AL 2.5% DYNALAB,2.64,0,2.64,48,2022-07-01 00:00:00,,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7592601101154,004270,PERTEN (CLORHIDRATO TERBINAFINA)  CREMA  1 % 20 GR (SIIEGFRIED),3.75,0,3.75,4,2025-03-31 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7592601301837,004271,PERTEN (TERBINAFINA)  250 MG X 20 TAB (SIEGFRIED),10.55,0,10.55,48,2023-07-31 00:00:00,,,,,,,,,,,,,,,,,,
MMQ,6223004861185,001608,PHARMA ALGI F (PARCHE ALGINATO) 10CM X 10CM / 10 UND PHARMAPLAST,14.5,0,14.5,40,2024-03-01 00:00:00,,,,,,,,,,,,,,,,,,
MMQ,6223004861970,004046,PHARMA ALGI F (PARCHE ALGINATO) 5CM X 5CM / 10 UND PHARMAPLAST,3.828,0,3.828,6,2024-03-01 00:00:00,,,,,,,,,,,,,,,,,,
MMQ,6224000549862,001603,PHARMAFIX (HYPAFIX) 10 CM X 10 M / 1 UND PHARMAPLAST,7.54,0,7.54,16,2025-02-01 00:00:00,,,,,,,,,,,,,,,,,,
MMQ,6224007257067,001604,PHARMAFIX (HYPAFIX) 15 CM X 10 M / 1 UND PHARMAPLAST,7.54,0,7.54,178,2025-02-01 00:00:00,,,,,,,,,,,,,,,,,,
MMQ,6224000549879,001605,PHARMAFIX (HYPAFIX) 20 CM X 10 M / 1 UND PHARMAPLAST,9.512,0,9.512,101,2025-02-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,21281083292,003342,PHARMATINEX (ROVATINEX) X 30 CAP (PHARMATECH),13,0,13,193,2023-07-30 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,,004438,PHARSANA GEL ANTIBACTERIAL 220 CC,1.798,0,1.798,58,2023-08-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,,004439,PHARSANA JABON ANTIBACTERIAL 220CC,2.494,0,2.494,92,2024-02-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,PHARS-001ANTI,001566,PHARSANA SPLASH ANTIBACTERIAL 200CC,1.914,0,1.914,35,2023-08-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818111055,004467,PINVEX SOLUCION 5G-1G/ 10 ML USO TOPICO BUCAL (COFASA),3.2,0,3.2,11,2026-09-30 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,6921875003177,003743,PIPERACILINA / TAZOBACTAM (DELBACTAM) 4.5 G I.V AMP X1 DELTA,7,0,7,267,2024-05-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7709373102177,004015,PIPERACILINA 4G + TAZOBACTAM 0.5G I.V AMP X1 (NORSTRAY & NUART),5,0,5,600,2024-09-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8908003460369,000995,PIPERACILINA+TAZOBACTAM 4.5G I.V AMP KMP,6.3,0,6.3,286,,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7707236121549,001945,PIPERACILINA+TAZOBACTAM 4.5MG I.V AMP VITALIS,6.15,0,6.15,364,2024-11-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,8904330300200,001918,PIRACETAM 800 MG X 10 TAB  JMW,5.15,0,5.15,405,2024-08-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7703712033641,001000,PIRANTEL 250MG X 10 TAB COASPHARMA,2.65,0,2.65,95,2023-10-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7591821210462,004899,PIRIDOSTIGMINA (DILUXEN - 60 MG ) X 20 TABLETAS FARMA,7.1,0,7.1,14,2024-01-31 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7800061375108,001001,PIRIDOXINA CLORHIDRATO VIT B6 100MG/1ML I.V/I.M AMP BIOSANO,0.3,0,0.3,224,2024-01-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,(01)07460260000814(4,002300,PIROXICAM 20 MG X 10 CAP (BALAXI),0.3,0,0.3,2071,2024-04-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,788070539810,004053,PLENUX (SUPLEM. VIT. Y MINERALES A-Z) X 60 TAB (QUALITY),5.15,0,5.15,102,2023-10-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7592637001367,001003,POLIAMIN 10% SOL 500ML BEHRENS,41.25,0,41.25,21,2026-08-25 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7598578000278,002713,POLIETILENGLICOL (DAC-LAX ) POLVO SUSP ORAL 120 G (LAXANTE) DAC,3.4,0,3.4,231,2023-01-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7898633382005,003827,POLIMAIS (SUP. ALIMENTICIO) KIDS SABOR TUTTI FRUTTI 240 ML,5.15,0,5.15,36,2023-05-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7898633381961,002729,POLIMAIS + IMUNIDADE (VIT C+ D+E+ZINC+ SELEN) (RARIVIT) 30G X 60 CAP,2.5,0,2.5,633,2023-10-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7898633381800,002730,POLIMAIS POLIVITAMINICO A-Z + MINERALES 27 G X 60 CAP (CENTRUM),2.5,0,2.5,378,2023-06-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7703153003586,002436,POLIVITAMINAS Y MINERALES X 10 CAP BLANDAS (COLMED),1.3,0,1.3,267,2023-06-01 00:00:00,,,,,,,,,,,,,,,,,,
MAQUILLAJE,3189632802088,004766,POLVO SUELTO 4 EN 1 SALOME,5.684,0,5.684,6,2024-07-01 00:00:00,,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7898158690487,002822,POMADA MENTA+ALCANFOR (ALIVIOL) 20 G,1.3,0,1.3,2,2023-04-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7596526000479,004064,POTI TOBI (MULTIVITAMINICO) X 60 GOMITAS (CAJA) NATURLIFE,7,0,7,111,2023-10-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7598869000215,003958,"PRAMIPEXOL 0,5 MG X 30 TAB (CAJA) NIO",3.85,0,3.85,91,2024-07-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7598008000618,002926,PREDNISOLONA 5 MG X 10 TAB (BLISTER) LAND,0.7,0,0.7,8,2024-12-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7598252101499,003490,PREDNISONA 5 MG X 10 TAB (BLISTER) DISTRILAB,0.75,0,0.75,1469,2024-05-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7591519050806,001008,PREDNISONA 5 MG X 30 COMP CALOX,2.85,0,2.85,77,,,,,,,,,,,,,,,,,,,
TABLETAS,7591519001044,001009,PREDNISONA 50MG X 10 TAB CALOX,4.4,0,4.4,50,2026-12-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7591519001037,001010,PREDNISONA 5MG X 10 TAB CALOX,1.5,0,1.5,77,,,,,,,,,,,,,,,,,,,
TABLETAS,7597533001718,001011,PREDNISONA 5MG X 10 TAB ZAKI,0.5,0,0.5,831,,,,,,,,,,,,,,,,,,,
TABLETAS,7592803004079,005225,PREGABALINA (DOLNIX) 75 MG X 20 CAPSULAS DOLLDER,5.5,0,5.5,48,2023-06-30 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7594001564355,004522,PREGABALINA (NEURICARE) 300 MG X 30 CAPSULAS (GENIA CARE),12.75,0,12.75,130,2024-09-30 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7594001564348,004523,PREGABALINA (NEURICARE) 75MG X 30 CAPSULAS (GENIA CARE),6.6,0,6.6,112,2024-11-30 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7591821903609,000917,PREGABALINA (NEURIXA 150MG)  X 14 CAP FARMA,8,0,8,45,2023-05-31 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7591821903616,000918,PREGABALINA (NEURIXA 75MG)  X 14 CAP FARMA,4,0,4,15,2023-07-31 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,8906069872614,005059,PREGABALINA 150 MG X 10 TABLETAS KMPLUS,2.65,0,2.65,258,2023-05-30 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,,003161,PREGABALINA 75 MG + METILCOBALAMINA (GABABRIX-B) 750MCG X10 CAPSULAS BRIXMEDIC,1.35,0,1.35,1056,2023-05-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,8906069872607,002792,PREGABALINA 75 MG X 10 TAB (KMPLUS),2.1,0,2.1,374,2023-05-31 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,8904187863316,004697,PREGABALINA 75 MG X 10 TABLETAS (BIOMEDIC),2.1,0,2.1,1013,2024-02-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,8906089280895,001450,PREGABALINA 75MG X 10 TAB JMW,1.75,0,1.75,923,2024-08-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7595250000052,005154,PRESERVATIVO SEX STYLES ULTRA DELGADO CAJA X 3 UND,0.928,0,0.928,431,2027-10-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,742033994634,005000,PRESERVATIVOS (SENSE) CLASICO X 3 UNIDADES (BRIUT),1.334,0,1.334,474,2025-10-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,742033994672,005002,PRESERVATIVOS (SENSE) TEXTURIZADO X 3 UNIDADES (BRIUT),1.334,0,1.334,499,2025-10-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,742033994641,004999,PRESERVATIVOS (SENSE) ULTRA DELGADO X 12 UNIDADES (BRIUT),4.06,0,4.06,312,2025-10-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,742033994658,005001,PRESERVATIVOS (SENSE) ULTRA DELGADO X 3 UNIDADES (BRIUT),1.334,0,1.334,476,2025-10-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7595250000076,005156,PRESERVATIVOS SEX STYLE CAJA X 3 UND AMARILLO,0.928,0,0.928,190,2027-10-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7595250000083,005157,PRESERVATIVOS SEX STYLES CAJA X  3 UNDADES VERDE,0.928,0,0.928,191,2027-10-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7595250000069,005155,PRESERVATIVOS SEX STYLES LUBRICADO CAJA X  3 UND,0.928,0,0.928,313,2027-10-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7595250000038,005160,PRESERVATIVOS SEX USA ORIGINAL SERIES LUBRICADO CAJA X  3 UNID,0.928,0,0.928,108,2027-10-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7595250000045,005161,PRESERVATIVOS SEX USA PLATINIUM SERIES CAJA X 3 UND,0.928,0,0.928,76,2027-10-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7595250000021,005159,PRESERVATIVOS SEX USA SPORT SERIES CAJA X 3 UND,0.928,0,0.928,88,2027-10-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592349722864,001535,PREVERAL CON DEXTROMETORFANO JBE  120 ML,3.9,0,3.9,21,2024-03-01 00:00:00,,,,,,,,,,,,,,,,,,
MAQUILLAJE,3189632801821,004718,PRIMER MINIMIZADOR DE POROS 35 ML SALOME,4.06,0,4.06,40,2024-07-01 00:00:00,,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7898495603959,003650,PROBENTOL (DEXPANTENOL) CREMA PRETECTORA PED 30 G (CIFARMA),2,0,2,76,2023-03-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7898495609036,003651,PROBENTOL (HIDRATANTE) PARA CABELLO Y PIEL SPRAY 50 ML (CIFARMA),2.7,0,2.7,66,2023-06-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7598677000117,003564,PROGESTERONA 200 MG X 30 TAB (CAJA) CLEO,13.5,0,13.5,100,2024-06-01 00:00:00,,,,,,,,,,,,,,,,,,
ALIMENTOS,7591285000647,004800,PROKAL CON L-CARNITINA SABOR MANTECADO 400 GR,17.98,0,17.98,14,2025-03-21 00:00:00,,,,,,,,,,,,,,,,,,
ALIMENTOS,7591285000388,004799,PROKAL CON L-CARNITINA Y GLUTAMINA  SABOR MANTECADO,23.2,0,23.2,7,2025-04-01 00:00:00,,,,,,,,,,,,,,,,,,
ALIMENTOS,7591519000528,004961,PROKIDS (ALIMENTO A BASE DE MALTODEXTRINA) 1 G X 30 SOBRES (CALOX),6.496,0,6.496,22,2023-11-01 00:00:00,,,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7592349723489,001478,PROMEDINA 2 MG / 7.5 MG / 5 ML SOL ORAL 120 ML VARGAS,3.75,0,3.75,166,2024-02-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8906040613267,002339,PROPOFOL  (PROPOWEL) 200 MG / 20 ML I.V 20 ML (ASIA),7,0,7,133,2023-03-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7502245840425,002893,PROPOFOL EMULSION AMP 200MG /20ML VITALIS,5.6,0,5.6,495,2023-06-01 00:00:00,,,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,PROPOF,003227,PROPOFOL INY 200 MG / 20 ML USO I.V (CELONLABS),6,0,6,430,2023-06-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7896714205182,002444,PROPRANOLOL (CLORIDRATO PROPRANOLOL) 40 MG X 30 COMP (NEO QUIMICA),1.6,0,1.6,6,2023-05-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7468191032188,002984,PROPRANOLOL 40 MG X 10 TAB (BLISTER) INMENOL,0.9,0,0.9,478,2024-11-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7899095200661,003094,PROPRANOLOL CLORIDRATO (POLOL) 40 MG X 30 COMP (GEOLAB),1.6,0,1.6,249,2023-06-30 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,646824223067,004599,PROSTANAT 540 MG X 60 CAPSULAS NATURAL SYSTEMS,10.5,0,10.5,25,2023-12-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7592710000805,005136,PROSTAPLANT 500 MG   X 60 CAPSULAS (HERBA),8.2,0,8.2,14,2025-03-10 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7591248181413,002308,PROTECTOR ADULTO CONTROLE ULTRA SOFT TALLA G X 8 UND (PANAL),10.556,0,10.556,76,2024-11-30 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7591248180416,002307,PROTECTOR ADULTO CONTROLE ULTRA SOFT TALLA M X 8 UND (PANAL),9.048,0,9.048,81,2024-12-01 00:00:00,,,,,,,,,,,,,,,,,,
BELLEZA Y CUIDADO PERSONAL,7596548002048,004977,PROTECTOR SOLAR BABY CREMA 200 ML   (DERN),5.568,0,5.568,49,2024-03-01 00:00:00,,,,,,,,,,,,,,,,,,
BELLEZA Y CUIDADO PERSONAL,7596548002055,004976,PROTECTOR SOLAR CREMA SUN CARE 200ML  (DERN),5.568,0,5.568,44,2024-05-01 00:00:00,,,,,,,,,,,,,,,,,,
BELLEZA Y CUIDADO PERSONAL,7598084000670,004980,PROTECTOR SOLAR FACIAL 120 ML (DERN),8.294,0,8.294,30,2024-04-01 00:00:00,,,,,,,,,,,,,,,,,,
BELLEZA Y CUIDADO PERSONAL,7596548002000,004978,PROTECTOR SOLAR SPRAY ADULTO SUN CARE 200 ML (DERN),5.742,0,5.742,46,2024-05-01 00:00:00,,,,,,,,,,,,,,,,,,
BELLEZA Y CUIDADO PERSONAL,7596548002017,004979,PROTECTOR SOLAR SPRAY BABY SUN CARE 200 ML (DERN),5.742,0,5.742,48,2024-03-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7591248330309,003168,PROTECTORES DIARIOS NUBES X 20 UND,1.044,0,1.044,117,2024-01-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7591248330408,002306,PROTECTORES DIARIOS NUBES X 40 UND,2.03,0,2.03,146,2024-03-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7596526001391,004065,PROTEINA (WEINERT) 400 G SABOR CHOCOLATE (LATA) NATURLIFE,11,0,11,25,2023-10-01 00:00:00,,,,,,,,,,,,,,,,,,
ALIMENTOS,7591285000746,004793,PROTEINA DE SOYA+GRASA+CARBOHIDRATO+L-CARNITINA SABOR MANTECADO (ADULTO MAYORES CON FIBRA) 400 GR GAMMA,16.82,0,16.82,9,2025-02-07 00:00:00,,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591012048003,001577,PSORIASIMED (CREMA PSORIASIS) 30G LYA,3.1,0,3.1,101,2023-09-01 00:00:00,,,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7898158691576,003652,QUEIMALIVE (SULFACETAMIDA + TROLAMINA) 74MG - 20MG POMADA USO AD/PED 30G (CIFARMA),2.75,0,2.75,37,2023-09-01 00:00:00,,,,,,,,,,,,,,,,,,
MISCELANEOS,7898495605908,003653,QUEIMALIVE SUN (REFRESCANTE / HIDRATANTE) SPRAY 50ML USO TOPICO (CIFARMA),3.2,0,3.2,9,2023-08-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7592432018065,002564,QUETIAPINA (KETIAN) 25 MG X 10 TAB (VIVAX),4.75,0,4.75,208,2024-01-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,7598677000049,004417,QUETIAPINA 200 MG X 30 TABLETAS (CLEO),8.15,0,8.15,27,2024-07-01 00:00:00,,,,,,,,,,,,,,,,,,
TABLETAS,6921875010885,001030,QUETIAPINA 50MG X 10 TAB KMPLUS,2.3,0,2.3,565,2024-04-01 00:00:00,,,,,,,,,,,,,,,,,,
