Product,Cod. Bar,F.Price,Date,Qty,Drog
SILDENAFIL TAB/REC 50 MG X 4        ,7592601303596,13.64,05/06/2022,,Cobeca
SILDEX TAB 100 MG X 1               ,7594001101642,2.1565,14/06/2022,,Cobeca
SILDEX TAB 100 MG X 2               ,7594001101659,3.1065,14/06/2022,,Cobeca
SILDEX TAB 50 MG X 1                ,7594001101413,1.8525,14/06/2022,,Cobeca
DICLOFENAC SODICO TAB 50 MG X 5 X 20,7592454003414,38.68,14/06/2022,,Cobeca
SILDEX TAB/REC 50 MG X 2            ,7594001101420,2.8405,14/06/2022,,Cobeca
SIMVASTATINA TAB 40 MG X 10 CLX     ,7591519003383,10.745999999999999,14/06/2022,,Cobeca
SINUTIL CAP/BLD DIA 500 MG/10MG/2MG ,7593090000010,14.508,05/06/2022,,Cobeca
SINUTIL CAP/BLD NOCHE 500/2MG X 5   ,7593090000744,8.4537,05/06/2022,,Cobeca
SINUTIL GTA 80/0.5 MG/ML X 30 ML    ,7592782000659,9.09,15/05/2022,,Cobeca
SINUTIL JBE X 90 ML                 ,7592782000604,9.74,15/05/2022,,Cobeca
SITAGLIPTINA METF TAB 50/500MG X 30 ,7598176000304,43.64,14/06/2022,,Cobeca
SITAGLIPTINA TAB 100 MG X 30 LATTAN ,720524031235,54.233999999999995,14/06/2022,,Cobeca
SITAGLIS MET COM/REC 50MG/500MG X 30,7591585118066,83.6544,05/06/2022,,Cobeca
SKOLLAGE CAP 500 MG X 60            ,7592710001109,31.554000000000002,05/06/2022,,Cobeca
SLINDA COM/REC 4 MG X 28            ,8437019299354,55.96,05/06/2022,,Cobeca
SODIUM CHLORIDEP SOL IV 0.45G/5G X 5,8906082150174,8.19,15/05/2022,,Cobeca
SOL FISIOLOGICA GTA X 60 ML         ,7594001451648,7.29,15/05/2022,,Cobeca
SOL INY ROGENTYL  80 MG/ 2 ML RONAVA,7592806112146,7.14,15/05/2022,,Cobeca
"SOL ISOTON PART-FILL 0,9% X100ML B  ",7592637001312,15.1126,15/05/2022,,Cobeca
SOLICAN TAB 15 MG X 10              ,7593090002465,10.583,05/06/2022,,Cobeca
SOLU HEX BABY LIQ X 240 ML          ,7592306000226,24.68,15/05/2022,,Cobeca
IRBESARTAN COMP/REC 150 MG X 28 BLUE,5375076,117.1,15/05/2022,,Cobeca
IRBESARTAN COMP/REC 300 MG X 28 BLUE,5375159,180.99,15/05/2022,,Cobeca
"IRBESARTAN/HCT COMP 150/12,5MG X 28 ",5469309,105.62,15/05/2022,,Cobeca
SOLU HEX LIQ LIMP X 120 ML          ,7592306000165,16.88,15/05/2022,,Cobeca
SOLU HEX SPORT LIQ LIMP X 240 ML    ,4592446000288,24.68,15/05/2022,,Cobeca
SOLUCION GLUCOSA AL 5% X 500 ML     ,7592253003066,6.49,14/06/2022,,Cobeca
SOLUMAR SOL HIPERTONICA 30 ML       ,7597641000023,12.99,15/05/2022,,Cobeca
"SOLUNOVAR COMP SOL 0,25-0,15 G 120 M",7592782001861,11.95,15/05/2022,,Cobeca
VORIK TAB/REC 200 MG X 10           ,8904091128099,332.44,15/05/2022,,Cobeca
"SOLUNOVAR SOL BUCAL 0,05% HIERBAB 24",7592782000932,11.95,15/05/2022,,Cobeca
SOMNIUM SOL/ORAL 50 MG X 120 ML     ,7410000704304,33.77,15/05/2022,,Cobeca
SORKINOX COM 250 MG/25 MG X 30      ,7595368012732,54.145,14/06/2022,,Cobeca
STRUCTURAL FORTE CAP 600 MG X 60    ,7593870000070,60.309000000000005,15/05/2022,,Cobeca
SUEROLITO SOL SABOR CHICLE 400 ML   ,7597767000334,12.99,15/05/2022,,Cobeca
SUEROLITO SOL SABOR COCO 400 ML     ,7597767000013,12.99,15/05/2022,,Cobeca
SUEROLITO SOL SABOR FRESA 400 ML    ,7597767000020,12.99,15/05/2022,,Cobeca
SUEROLITO SOL SABOR FRUIT PONCHE 400,7597767000358,12.99,15/05/2022,,Cobeca
SUEROLITO SOL SABOR MANDARINA 400 ML,7597767000327,12.99,15/05/2022,,Cobeca
SUEROLITO SOL SABOR UVA 400 ML      ,7597767000037,12.99,15/05/2022,,Cobeca
SULAMP TAB 750 MG X 14              ,7703763145768,76.959,14/06/2022,,Cobeca
SULFADIAZINA DE PLATA CREM 1% X 30 G,7592616480015,19.48,14/06/2022,,Cobeca
SULFUROCIS CREM 10%/1% X 40 G       ,75970543,5.96,15/05/2022,,Cobeca
JER BRIU DESC C/AGUJA 3ML LUER LOCK ,732064573151,50.65,15/05/2022,,Cobeca
JER BRIU DESC C/AGUJA 5ML LUER LOCK ,732064573182,50.65,15/05/2022,,Cobeca
JER BRIUDESC 10ML C/AGUJA LUER LOCK ,732064573229,62.34,15/05/2022,,Cobeca
"SULIXTRA CAP LIB/PRO 0,4 MG X 10    ",7593090001208,11.4,05/06/2022,,Cobeca
SONDA BRITUCARE DESC D/NELATON 10FR ,732064572970,79.87,15/05/2022,,Cobeca
SONDA BRIUTCARE DESC D/NELATON 18FR ,732064573007,79.87,15/05/2022,,Cobeca
SONDA BRIUTCARE DESC D/NELATON 20FR ,732064573038,79.87,15/05/2022,,Cobeca
SONDA BRIUTCARE DESC D/NELATON 22FR ,732064573069,79.87,15/05/2022,,Cobeca
"SULIXTRA CAP LIB/PRO 0,4 MG X 30    ",7593090002403,34.4755,05/06/2022,,Cobeca
SONDA BRIUTCARE DESC D/NELATON 24 FR,732064573090,79.87,15/05/2022,,Cobeca
SULTAMICILINA TAB 750 MG X 10 DIST  ,7598252000105,65.773,29/05/2022,,Cobeca
SULTAMICILINA TAB 750 MG X 16 GENVEN,7591585378002,79.71000000000001,05/06/2022,,Cobeca
SULTAMICILINA TAB 750 MGX 10 DAC    ,8906121690040,60,29/05/2022,,Cobeca
"SULXIM AMP IV/IM  1G -0,5 G X 1     ",7597758000428,8.802,05/06/2022,,Cobeca
ACETAMINOFEN TAB 650 MG X 5 X 20 BLI,7592454003391,41.45,14/06/2022,,Cobeca
SUP D/GLICERINA 1.68 X 6            ,7592349923872,20.1663,15/05/2022,,Cobeca
SYNARTROS TAB 60 MG X 10            ,7593090001338,16.568,05/06/2022,,Cobeca
TACHIFORTE TAB 650 MG X 10          ,7591062017295,5.03,15/05/2022,,Cobeca
TACHIPIRIN FORTE JBE PED 120 ML     ,7591062017301,10.53,15/05/2022,,Cobeca
TACHIPIRIN GTA PED X 30 ML          ,7591062011330,16.26,15/05/2022,,Cobeca
TACHIPIRIN SUSP 250 MG X 6          ,7591062011378,13,15/05/2022,,Cobeca
TADALAFIL TAB 20 MG X 1 LA SANTE    ,7592454889049,4.7,14/06/2022,,Cobeca
TADIFIL COM/REC 20 MG X 1           ,7591619519029,5.19,14/06/2022,,Cobeca
TADIFIL COM/REC 20 MG X 2           ,7591619518954,9.09,14/06/2022,,Cobeca
TALERC COM 10 MG X 10 DOLLDER       ,7592803001832,6.8544,15/05/2022,,Cobeca
TALERC SOL 1 MG/ML X 120 ML DOLLDER ,7592803001818,12.34,15/05/2022,,Cobeca
TALERC SOL GTA 10 MG/ML X 15 ML     ,7592803001825,8.44,15/05/2022,,Cobeca
TALYSTO TAB 20 MG X 1               ,7592454891400,4.03,14/06/2022,,Cobeca
TALYSTO TAB/MAST 5 MG X 10          ,7592454891394,7.66,14/06/2022,,Cobeca
TALZIC COM 10 MG X 10               ,7591062016700,5.96,15/05/2022,,Cobeca
TALZIC SOL ORAL PED 1MG/ML X 120 ML ,7591062016649,11.53,15/05/2022,,Cobeca
TAMOA TAB/MAST 250 MG X 6           ,7591243849622,22.71,15/05/2022,,Cobeca
"TAMSULOSINA CAP 0,4 MG X 30 ALESS   ",7597758000626,27.4,05/06/2022,,Cobeca
"TAMSULOSINA CLORH TAB 0,4 G X 20 KIM",7592616576909,14.203500000000002,14/06/2022,,Cobeca
"TAMSULOSINA TAB 0,4 MG X 30 ANG     ",7598176000069,25.32,14/06/2022,,Cobeca
"TAMSUPROST CAP 0,4 MG X 30          ",8903489000160,32.47,15/05/2022,,Cobeca
TANTUM GRA X 20                     ,7591062011392,12.78,15/05/2022,,Cobeca
TAUCARON COM 15 MG X 10             ,7730698394183,14.29,14/06/2022,,Cobeca
COGNITAN TAB/REC 500 MG X 30        ,8906104081179,129.87,15/05/2022,,Cobeca
"TAZILIM AMP 4 G/0,5 G X 1           ",75971298,30.924,05/06/2022,,Cobeca
TELYDALT DUO COMP 80MG/5MG X 28     ,7401078910162,32.89,15/05/2022,,Cobeca
TELYDALT PLUS COMP 80MG/12.5MG X 28 ,7401078910131,67.11,15/05/2022,,Cobeca
TELYDALT PLUS COMP 80MG/25MG X 28   ,7401078910148,32.89,15/05/2022,,Cobeca
TEOFILINA  TAB 100 MG X 10 BUKA     ,21241259262,15.58,19/06/2022,,Cobeca
TERACEZINC CAP X 24                 ,7591821801424,40.91,14/06/2022,,Cobeca
TERAGRIP FORTE GRAN 650MG/4MG NOCHE ,7591821801882,19.74,14/06/2022,,Cobeca
TERAGRIP FORTE GRAN SOB DIA 650MG/2M,7591821802490,19.74,14/06/2022,,Cobeca
TERAGRIP JBE PED 125MG/5ML UVA X 120,7591821101692,15.43,14/06/2022,,Cobeca
TERAGRIP SUPRA TAB/REC 650 MG X 10  ,7591821802186,24.68,14/06/2022,,Cobeca
TERAGRIP TAB 24 H/650 MG X 10+4 TAB ,7591821802414,19.74,14/06/2022,,Cobeca
TERATOSIL JBE 0.7% X 120 ML         ,7591821802551,20.45,14/06/2022,,Cobeca
TERBINAFINA CREM 1% X 15 G KIMI     ,7592616584126,14.31,14/06/2022,,Cobeca
TERBINAFINA TAB/REC 250 MG X 14     ,7703763641000,25.713,14/06/2022,,Cobeca
TIALIN COM 100 MG X 10              ,7591619519104,29.87,14/06/2022,,Cobeca
TIALIN COM 50 MG X 10               ,7591955000755,16.88,14/06/2022,,Cobeca
TILODRIN GTA X 15 ML                ,7592601100539,10.520999999999999,05/06/2022,,Cobeca
TAMOXIFENO COMP 20 MG X 60 DORO     ,4065595,244.47,15/05/2022,,Cobeca
TIOCHAX TAB 4MG X 12 PLUS ANDES     ,7594001100362,14.193,14/06/2022,,Cobeca
TIOCOLCHICOSIDO 4 MG/2 ML IM AMP X 2,75971359,13.84,05/06/2022,,Cobeca
TIOCOLCHICOSIDO TAB 4 MG X 10 DAC   ,7598578000308,14.74,29/05/2022,,Cobeca
TIOCOLCHICOSIDO TAB 4 MG X 12       ,7591392850753,22.73,15/05/2022,,Cobeca
TIOCOLCHICOSIDO TAB 4 MG X 12 CLX   ,7591519007749,20.008000000000003,14/06/2022,,Cobeca
TIOCOLCHICOSIDO TAB/REC 4 MG X 20 DI,7598252101765,28.356,29/05/2022,,Cobeca
TIOCOLFEN TAB 600 MG/4 MG X 10      ,7592454891288,27.820499999999996,14/06/2022,,Cobeca
TIOCOLFEN TAB/REC 600 MG/4 MG X 15  ,7592454001779,38.25,14/06/2022,,Cobeca
TIRAS REACTIVAS GE P/GLUCOMETRO     ,883489000750,87.14,14/06/2022,,Cobeca
TIROSTAT TAB 50 MG X 4 MEYER        ,7707355057347,17.584500000000002,05/06/2022,,Cobeca
TIROXIN TAB 100 MG X 50             ,7707355054186,29.611500000000003,05/06/2022,,Cobeca
"TOBRAM/DEXAM SOL OFT 0.3%/0,1% X 5ML",7597446000051,27.99,29/05/2022,,Cobeca
"TOBRAMICINA SOL OFT 0,3% X 5 ML ZUK ",7597446000068,27.01,29/05/2022,,Cobeca
TOBRAMICINA/DEXAMET UNG 3 G         ,7598252000037,17.102,29/05/2022,,Cobeca
TOBRASOL UNG 7.5 G                  ,7591196000873,31.03,14/06/2022,,Cobeca
CLINDAMICINA SOL 600 MG/4 ML X 50 AL,7468999188704,256.61,14/06/2022,,Cobeca
TODENAC SOL OFT X 5 ML              ,7591196002761,20.9,14/06/2022,,Cobeca
TODEX SUSP OFT X 5 ML               ,7591196000514,12.924,14/06/2022,,Cobeca
TODEX UNG OFT X 7.5 G               ,7591196000897,38.24,14/06/2022,,Cobeca
TOLNAFTAN CREM X 30 G               ,7591955001639,18.18,14/06/2022,,Cobeca
MIRTAZAPINA COMP 30 MG X 30 DORO    ,5653191,119.94,15/05/2022,,Cobeca
DEXAMETASONA AMP 4MG/1ML X 100 ALFA ,7468999192299,814.29,14/06/2022,,Cobeca
TOLNAFTAN LOC 15 ML                 ,7591955001622,16.88,14/06/2022,,Cobeca
DEXAMETASONA AMP 8MG/2ML X 100 ALFA ,7468999192305,857.14,14/06/2022,,Cobeca
ONDANSETRON SOL 8MG/4ML X 5 ALFA    ,7468999196068,78.57,14/06/2022,,Cobeca
TOMILIPTO JBE 180 ML                ,7592710000409,13.176,05/06/2022,,Cobeca
TONUM SUSP ORAL 1 MG/ML X 100 ML    ,7591243851083,18.18,15/05/2022,,Cobeca
TONUM TAB 10MG X 30                 ,7591243851106,19.65,15/05/2022,,Cobeca
TELMISARTAN COMP 40 MG X 28 DORO    ,5440656,66.86,15/05/2022,,Cobeca
BICALUTAMIDA COMP/REC 150 MG X 30 DO,5395306,486.23,15/05/2022,,Cobeca
TOPITOL TAB 50 MG X 30              ,7593090001222,69.426,05/06/2022,,Cobeca
TORIVAS TAB 100 MG X 10             ,7591519317640,15.591999999999999,14/06/2022,,Cobeca
TORIVAS TAB 50 MG X 10              ,7591519317633,12.99,14/06/2022,,Cobeca
TORIVAS TAB/REC 100 MG X 30         ,7591519000092,36.36,14/06/2022,,Cobeca
TORIVAS TAB/REC 50 MG X 30          ,7591519000221,29.22,14/06/2022,,Cobeca
TRACEVAL TAB/REC 325MG/37.5 MG X 20 ,7591020080668,34.71,02/06/2022,,Cobeca
TRACTIL TAB 4 MG X 12               ,7592806133257,24.68,15/05/2022,,Cobeca
TRIDETARMON CREM 15 G               ,7591955000762,28.57,14/06/2022,,Cobeca
TRIMETOP/SULFAMET SUSP 40/200MG X 60,7592616546018,10.907,14/06/2022,,Cobeca
TRIPLE ANTIBIOTICO UNG 15 G         ,7596347803471,10.58,15/05/2022,,Cobeca
TRIPUR COM X 20                     ,7592454381079,10.8775,14/06/2022,,Cobeca
TRITTICO TAB 50 MG X 30             ,7591062011637,18.81,15/05/2022,,Cobeca
TROLAM COMP 20 MG X20               ,7595368000104,28.636499999999998,14/06/2022,,Cobeca
ACIBATH-S DERMOLIMPIADOR 120 G      ,7707355050034,38.96,05/06/2022,,Cobeca
TROPOCER COM A.P 90 MG X 20         ,7591585113597,33.763200000000005,05/06/2022,,Cobeca
TURMERIC/BIOPERINE CAP X 30         ,617748376290,28.22,15/05/2022,,Cobeca
TURMERIC/CURCUMA CAP 700 MG X 60    ,787790469551,30.8465,14/06/2022,,Cobeca
UDOX CAP 75 MG X 10                 ,7592803002556,15.58,15/05/2022,,Cobeca
UDOX CAP 75MG X 20                  ,7592803004062,23.38,15/05/2022,,Cobeca
ULCENOL TAB 40 MG X 20              ,7591062018650,13.95,15/05/2022,,Cobeca
ULCON TAB 1 G X 20                  ,7591821210288,51.14,14/06/2022,,Cobeca
ULGARIN CAP 20MG X 28               ,7591585319609,27.3675,05/06/2022,,Cobeca
ULGARIN CAP 40 MG X 16              ,7591585419613,23.16,05/06/2022,,Cobeca
ULGARIN CAP 40 MG X 32              ,7591585319616,53.25750000000001,05/06/2022,,Cobeca
UÑA DE GATO CAP 300 MG X 60 NAT PREM,7592430000208,34.77,15/05/2022,,Cobeca
UÑA DE GATO CAP 400 MG X 45         ,7592946001591,23.094,14/06/2022,,Cobeca
UÑA DE GATO CAP 430 MG X 30         ,7592710004216,13.661999999999999,05/06/2022,,Cobeca
UÑA DE GATO CAP 430 MG X 60         ,7592710000904,21.024,05/06/2022,,Cobeca
SEN HOJAS 5 G SOB X 50              ,7592236000426,60.39,15/05/2022,,Cobeca
MANZANILLA FLORES 5 G SOB X 50      ,7592236000341,66.23,15/05/2022,,Cobeca
UÑA DEL DIABLO CAP 375 MG X 60      ,7592710000911,18.405,05/06/2022,,Cobeca
AZUL DE METILENO X 30 ML            ,7592236000549,8.45,15/05/2022,,Cobeca
UROCIT TAB LP 10MG X 100            ,7592229003229,134.62,14/06/2022,,Cobeca
URODUTAN TAB 200 MG X 10            ,7593090001512,15.9505,05/06/2022,,Cobeca
UROPRIN GRAN SOL/ORAL SOBR 3 G X 1  ,7460840419517,59.87,15/05/2022,,Cobeca
VALDIPOT TAB 50 MG X 20             ,7591020081023,7.55,02/06/2022,,Cobeca
VALERIANA CAP 250 MG X 30           ,7597189000189,29,14/06/2022,,Cobeca
VALERIANA CAP 300 MG X 90 ARCO IRIS ,7592946025788,18.351,14/06/2022,,Cobeca
VALERIANA FC GTA 60 ML              ,7593090002236,10.9345,05/06/2022,,Cobeca
VALERIANA FC JBE X 120 ML FC        ,7593090000997,16.9005,05/06/2022,,Cobeca
VALERIANA GTA X 60 ML RECETT        ,7594001450825,6.26,15/05/2022,,Cobeca
VALERIANA TAB 100 MG X 30           ,7591241854703,29.14,15/05/2022,,Cobeca
VALPRON JBE 250 MG X 180 ML         ,7591821901964,52.9135,14/06/2022,,Cobeca
VALPRON SOL  X 30 ML                ,7591821901971,29.7693,14/06/2022,,Cobeca
VALPRON TAB 500 MG X 30             ,7591821210172,57.96,14/06/2022,,Cobeca
VALS/AMLO TAB/REC 160MG/10MGX10 LA S,7592454891424,19.76,14/06/2022,,Cobeca
VALS/AMLO TAB/REC 80MG/5MG X 10 LA S,7592454891417,15.2,14/06/2022,,Cobeca
VALS/HID TAB/REC 80MG/12.5MGX30 LA S,7592454003292,30.4,14/06/2022,,Cobeca
VALS/HIDROC TAB 160/12.5MGX14 LA SAN,7592454003322,31.78,14/06/2022,,Cobeca
VALSARTAN CAP 80 MG X 10            ,18906043093285,83.9,29/05/2022,,Cobeca
VALSARTAN CAP 80 MG X 14 GENVEN     ,7591585375872,8.533,05/06/2022,,Cobeca
VALSARTAN CAP 80 MG X 30 GNV        ,7591585275875,21.302400000000002,05/06/2022,,Cobeca
VALSARTAN HCT TAB/REC 80/12.5 MG X14,7591519006698,12.984,14/06/2022,,Cobeca
VALSARTAN TAB 80 MG X 14 CLM        ,7703153016180,9.09,14/06/2022,,Cobeca
VALSARTAN TAB 80 MG X 30 BLUE       ,7598127001602,36.818999999999996,15/05/2022,,Cobeca
VALSARTAN TAB 80 MG X 30 BUKA       ,675696260085,21.04,19/06/2022,,Cobeca
VALSARTAN TAB/REC 80 MG X 14 LA SANT,7703763341078,9.84,14/06/2022,,Cobeca
VALSARTAN TAB/REC 80 MG X 30 LA SANT,7592454889780,24.87,14/06/2022,,Cobeca
VALSARTAN/HIDROC TAB/REC 160MG/12.5 ,7591020008600,29.71,02/06/2022,,Cobeca
VALTRUM CAP X 30 VAL NATURAL        ,669238000239,34.08,15/05/2022,,Cobeca
VANCINA AMP 500 MG X 1              ,75971236,11.582999999999998,05/06/2022,,Cobeca
VARIPLANT CAP X 45                  ,7592307000423,21.65,15/05/2022,,Cobeca
VARISAN CAP 300 MG X 60             ,7592430000673,30.016000000000002,15/05/2022,,Cobeca
VASELINA X 60 ML                    ,7594001451907,11.4,15/05/2022,,Cobeca
VASTAN TAB 40 MG X 10   MEYER       ,7592601201007,13.446,05/06/2022,,Cobeca
VAXIDUO OVULOS 100 MG/400 MG X 7    ,7703153041205,21.55,14/06/2022,,Cobeca
VAZKOR TAB REC 10 MG X 20           ,8699525012593,10.26,15/05/2022,,Cobeca
VAZKOR TAB REC 5 MG X 20            ,8699525012586,8.05,15/05/2022,,Cobeca
VENACARE CAP 460 MG X 30            ,7592710004230,19.989,05/06/2022,,Cobeca
VENACARE CAP 460 MG X 60            ,7592710000935,31.554000000000002,05/06/2022,,Cobeca
VENOSAN CAP 300 MG X 90             ,7592946000068,25.146,14/06/2022,,Cobeca
VENTICORT AER INH BUC 100-50MCG X200,7591196000606,56.09,14/06/2022,,Cobeca
VENTODUO INH 100/50MCG X 200 DOSIS  ,8470007006565,63.47,15/05/2022,,Cobeca
ADAPNE GEL TOP 0.1% X 30GR          ,8904091148011,26.21,29/05/2022,,Cobeca
"VENZIDIAK GEL 1,16 G X 50 G         ",7794207084019,16.79,15/05/2022,,Cobeca
"VEROLAX GOT 7,5MG X 15 ML           ",7410000703642,26.34,15/05/2022,,Cobeca
VESTAX TAB 650 MG X 10              ,7592349949872,5,15/05/2022,,Cobeca
VIAJESAN TAB 50 MG X 10             ,769229220612,13,14/06/2022,,Cobeca
VIASEK COM 50 MG X 2                ,7591585111005,7.384,05/06/2022,,Cobeca
VIGORYPLANT CAP 450 MG X 60         ,7592710000942,31.554000000000002,05/06/2022,,Cobeca
VIOLETA GENCIANA X 30 ML            ,7592236000808,8.45,15/05/2022,,Cobeca
VIT B12 AMP 2 ML X 1 POLINAC        ,7592348240000,11.82,15/05/2022,,Cobeca
VIT B12 CAP 250 MG X 20 KLI         ,7591619514017,18.18,14/06/2022,,Cobeca
VIT B12 CAP 500 MG X 20 KLI         ,7591619514024,27.27,14/06/2022,,Cobeca
ATORVASTATINA COMP 40 MG X30 GENVEN ,7591585373458,41.99,05/06/2022,,Cobeca
VIT B12 SOL INY IM 1000 MCG/ML X3 KL,7591955002995,28.57,14/06/2022,,Cobeca
VIT C + ZINC TAB/MAST MANDARINA X 12,7703763001439,91.035,14/06/2022,,Cobeca
VIT C AMP 100 MG/5 ML X 3 KLI       ,7591619000343,25.97,14/06/2022,,Cobeca
VIT C CAP/BLD S/AZUCAR 500 MG X 30  ,7593090000669,26.1981,05/06/2022,,Cobeca
VIT C JBE 120 ML KLI                ,7591619515021,19.48,14/06/2022,,Cobeca
VIT C JBE PED X 120 ML              ,7593090001130,15.142999999999999,05/06/2022,,Cobeca
VIT C NJA+ZINC TAB/MAST 500/15MG SOB,7703763001460,92.05499999999999,14/06/2022,,Cobeca
VIT C TAB 1000 MG  X 100            ,733739006806,72.029,15/05/2022,,Cobeca
VIT C TAB 500 MG 10 X 10 TUTTI FRUTT,7703763818884,67.7,14/06/2022,,Cobeca
VIT C TAB EFERV 1000 MG X 20 ZUKATI ,890604562668,20.64,29/05/2022,,Cobeca
VIT C TAB MAST NARANJ SBRE X12 ELT  ,7703763288601,96.83,14/06/2022,,Cobeca
VIT C TAB/EFERVESCENTES NARANJA X 10,7595803000430,16.01,15/05/2022,,Cobeca
VIT C TAB/MAST DISP MAND 500MGX10 LA,7703763750184,76.51,14/06/2022,,Cobeca
VIT C TAB/MAST DISP S/NJA 500MGX10 L,7703763984329,63.758500000000005,14/06/2022,,Cobeca
VIT C TAB/MAST MANDARINA SBRE X12 EL,7703763777709,95.47,14/06/2022,,Cobeca
VIT E CAP/BLD 400 MG X 15           ,7592432901428,16.7865,14/06/2022,,Cobeca
VIT E CAP/BLD 400 MG X 30 VIVAX     ,7592432005478,28.858,14/06/2022,,Cobeca
ONABET CREMA 2% X 30 GR GLENMARK    ,8904091150588,27.62,29/05/2022,,Cobeca
VIT E CAP/BLD 400 UI X 60 ARC IRIS  ,7592946169710,42.588,14/06/2022,,Cobeca
VITACELL CAP X 60                   ,7592430001540,33.32,15/05/2022,,Cobeca
VITADYN C EFERV GRAPEFRUIT X 10     ,7591196000705,20.01,14/06/2022,,Cobeca
VITADYN C JBE NARANJA X 120 ML      ,7591196000767,13.38,14/06/2022,,Cobeca
VITADYN C TAB/EFE 1000 MG X 5       ,7591196002396,8.181,14/06/2022,,Cobeca
VITADYN C TAB/EFE MANDARINA X 10    ,7591196000712,18.009,14/06/2022,,Cobeca
VITADYN C TABM F/TROP 24 X 10       ,7591196000576,134.28900000000002,14/06/2022,,Cobeca
VITADYN C VIT C EFERV NARANJA X 10  ,7591196000545,18.009,14/06/2022,,Cobeca
VITAMIN C CAP 400 MG X 30 PRIMAV    ,7593089000076,12.97,14/06/2022,,Cobeca
LORATADINA AMBR CL SUSP 5MG/30MLX60M,7592616583051,14.03,14/06/2022,,Cobeca
VITAMIN C TAB 1000 MG X 60 ETERNAL  ,787790468455,21.5935,14/06/2022,,Cobeca
VITAMIN D3 TABP X 60 ETERNAL        ,787790467359,11.722999999999999,14/06/2022,,Cobeca
VITAMINA C CAP 1000 MG X 60         ,7592253001000,19.03,14/06/2022,,Cobeca
VITAMINA C CAP 500 MG X 60          ,7592253000997,20.32,14/06/2022,,Cobeca
VITAMINA C CAP/BLD 500 MG X 15      ,7593090002281,12.666599999999999,05/06/2022,,Cobeca
VITAMINA C TAB/MAST 500 MG X 100 BLU,6930169708025,51.543000000000006,14/06/2022,,Cobeca
VITAMINA C TAB/MAST 500MG X 100     ,8904278576835,67.27,29/05/2022,,Cobeca
VITAMINA C TAB/MAST DISP CHICLE 500M,7702605103331,170,14/06/2022,,Cobeca
VITAMINA C TAB/MAST DISP NARANJ 500M,7702605103027,170,14/06/2022,,Cobeca
VITAMINA D3 VAL  TAB 5000 IU X 30   ,617748376313,27.19,15/05/2022,,Cobeca
VITISIVAL JBE 240 ML                ,7591020008495,30.6132,02/06/2022,,Cobeca
VITREXON JBE 50 MG 5 ML X 120 ML    ,7592349723588,15.655800000000001,15/05/2022,,Cobeca
VIZERUL COM 75 MG X 10              ,7592803001153,13.64,15/05/2022,,Cobeca
VIZERUL COM/REC 150 MG X 10         ,7592803000989,19.09,15/05/2022,,Cobeca
VIZERUL COM/REC 150 MG X 30         ,7592803004031,29.87,15/05/2022,,Cobeca
VIZERUL COM/REC 300 MG X 10         ,7592803001023,22.73,15/05/2022,,Cobeca
VIZERUL COM/REC 300 MG X 30         ,7592803004048,37.01,15/05/2022,,Cobeca
VIZERUL COMP 75 MG X 20             ,7592803004024,18.57,15/05/2022,,Cobeca
VIZERUL JBE 150MG/10ML X 120 ML     ,7592803002389,31.3,15/05/2022,,Cobeca
VOLTEN SOL OFT X 5 ML               ,7591196000538,22.95,14/06/2022,,Cobeca
VORICONAZOL TAB 200 MG X 7 GMS      ,781100146729,269.66,05/06/2022,,Cobeca
WELLDOPA-275 TAB 250MG/25MG X 100   ,8904307701092,208.64,15/05/2022,,Cobeca
XANEXTRA AMP 500 MG/5 ML X 1        ,75971335,6.3580000000000005,05/06/2022,,Cobeca
XANEXTRA AMP 500MG / 5ML X 5        ,75971229,36.522,05/06/2022,,Cobeca
XARELTO COM/REC 10 MG X 10          ,7591165840158,134.42,15/05/2022,,Cobeca
XARELTO COM/REC 15MG X 28           ,7795320000474,268.83,15/05/2022,,Cobeca
XARELTO COM/REC 20 MG X 28          ,7795320000498,268.83,15/05/2022,,Cobeca
XYLON COM 5 MG/6.25 MG X 30         ,7591585113313,30.844800000000003,05/06/2022,,Cobeca
XYTREX TAB 10 MG X 30               ,7598055000395,79.55,15/05/2022,,Cobeca
YAZ COM 3 MG/0.02 MG X 28           ,7896116861634,89.61,15/05/2022,,Cobeca
YONAL JBE X 120 ML                  ,7591242856706,16.56,15/05/2022,,Cobeca
YONALAT JBE 15-3MG/5ML X 120 ML     ,7591243856729,16.88,15/05/2022,,Cobeca
ZABILA CAP 300MG X 60 NAT PREM      ,7592430000192,33.39,15/05/2022,,Cobeca
ZABILA CAP 430 MG X 30 ARCO IRIS    ,7592946001164,17.090999999999998,14/06/2022,,Cobeca
ZABILA/LINAZA CAP 500MG X 30        ,7592710004261,13.671,05/06/2022,,Cobeca
ZABILA/LINAZA CAP 500MG X 60        ,7592710001000,21.024,05/06/2022,,Cobeca
ZABILA/MIEL FC JBE PED X 120 ML     ,7593090000980,17.176,05/06/2022,,Cobeca
ZANAES CAP X 90                     ,7592946169611,19.638,14/06/2022,,Cobeca
FERCOR CAP 350 MG X 30 BIOQUIMICA   ,7594000850206,19.38,15/05/2022,,Cobeca
ZANAES JBE 240 ML                   ,7592946169628,19.638,14/06/2022,,Cobeca
ZARZAPARRILLA CAP 300 MG X 90       ,7592946168430,16.236,14/06/2022,,Cobeca
